id,status,age,sex,region,area,house_income,ind_income
8406,Retained,60,0,4,1,2900,900
8416,Retained,71,0,4,1,1560,780
8409,Retained,55,0,4,1,2500,0
8414,Retained,58,1,4,1,2900,2900
8413,Retained,55,0,4,1,2036,0
8422,Retained,60,1,4,1,1450,1000
8426,Retained,65,0,4,1,1038,788
8430,Retained,54,1,4,1,3450,1500
8425,Retained,69,0,4,1,1588,788
8431,Retained,50,0,4,1,788,0
8424,Retained,63,0,4,1,1288,1288
8437,Retained,58,0,4,1,3000,800
8429,Retained,54,0,4,1,850,350
8435,Retained,50,0,4,1,2000,0
8428,Retained,50,0,4,1,1050,1050
8433,Retained,75,1,4,1,770,770
5269,Retained,59,1,3,1,9000,6000
8436,Retained,60,0,4,1,1450,450
8427,Retained,58,1,4,1,1050,0
8269,Retained,50,0,4,1,6503,1000
8432,Retained,54,1,4,1,1580,800
8434,Retained,51,1,4,1,788,788
8276,Retained,59,1,4,1,3919,1719
8278,Retained,72,1,4,1,3688,1388
8270,Retained,58,0,4,1,5700,0
8280,Retained,75,0,4,1,2788,788
8282,Retained,88,1,4,1,1898,1118
8273,Retained,67,0,4,1,24000,24000
8281,Retained,55,0,4,1,788,788
8268,Retained,57,0,4,1,2288,788
8267,Retained,66,1,4,1,3200,3200
8279,Retained,63,0,4,1,16300,11800
5843,Retained,50,1,3,1,5400,1760
5847,Retained,58,1,3,1,1760,0
8274,Retained,51,0,4,1,9200,0
8271,Retained,54,1,4,1,2188,988
8272,Retained,73,0,4,1,1898,780
8275,Retained,59,1,4,1,2188,1200
8277,Retained,56,0,4,1,3919,0
5891,Retained,69,1,3,1,3000,3000
5889,Retained,59,0,3,1,1200,1200
5894,Retained,63,0,3,1,3500,1500
5885,Retained,71,0,3,1,782,782
5895,Retained,55,0,3,1,300,300
5888,Retained,76,0,3,1,4600,4600
5892,Retained,56,0,3,1,4951,1969
5884,Retained,64,0,3,1,4700,3000
5887,Retained,54,0,3,1,3000,1000
5886,Retained,64,1,3,1,844,0
5893,Retained,75,1,3,1,2688,1900
5882,Retained,55,0,3,1,2757,788
5883,Retained,66,1,3,1,2288,2288
9186,Retained,62,1,5,1,1880,1380
5890,Retained,64,0,3,1,3000,0
2685,Retained,55,0,2,1,4781,1800
5881,Retained,67,0,3,1,844,262
6272,Retained,64,0,3,1,3697,1687
2682,Retained,52,0,2,1,10288,6000
2672,Retained,51,1,2,1,7100,2900
2678,Retained,70,0,2,1,8600,2400
2673,Retained,53,0,2,1,7000,3000
2677,Retained,57,0,2,1,6000,4000
2676,Retained,73,1,2,1,3500,2500
2675,Retained,71,0,2,1,1500,1500
2679,Retained,70,0,2,1,4757,2000
2680,Retained,61,0,2,1,1788,788
2683,Retained,54,1,2,1,18000,11000
2681,Retained,69,0,2,1,5598,2500
2674,Retained,53,1,2,1,10800,7300
657,Retained,56,1,1,1,2380,300
661,Retained,52,0,1,1,6012,0
655,Retained,59,1,1,1,2400,600
2416,Retained,57,1,2,2,1338,788
6375,Retained,61,1,3,1,1950,650
6370,Retained,80,1,3,1,3076,2288
6368,Retained,70,0,3,1,2000,0
6372,Retained,54,0,3,1,900,900
6373,Retained,75,1,3,1,3176,2388
6367,Retained,74,1,3,1,2188,788
6378,Retained,80,0,3,1,1850,1850
6371,Retained,57,0,3,1,2000,0
6376,Retained,61,1,3,1,1370,0
6374,Retained,67,1,3,1,2870,1870
6377,Retained,52,1,3,1,7000,2000
6369,Retained,51,1,3,1,2700,2700
6366,Retained,68,1,3,1,2300,1100
6365,Retained,68,0,3,1,1950,1300
9045,Retained,55,1,5,1,2700,2700
9039,Retained,56,0,5,1,4560,3000
9047,Retained,52,0,5,1,6500,0
9052,Retained,53,0,5,1,3400,1400
9041,Retained,68,0,5,1,1780,1780
9046,Retained,76,1,5,1,4180,1900
9053,Retained,86,1,5,1,4600,1100
9042,Retained,67,0,5,1,1700,1700
9049,Retained,66,1,5,1,2780,2000
9040,Retained,57,0,5,1,662,200
9050,Retained,53,1,5,1,3500,3500
9044,Retained,72,0,5,1,3280,1300
9043,Retained,61,1,5,1,5800,2000
9048,Retained,51,0,5,1,5800,1300
282,Retained,51,0,1,2,1827,880
264,Retained,52,1,1,2,1000,1000
9051,Retained,65,0,5,1,2780,780
4594,Retained,54,0,3,1,3151,0
4684,Retained,89,1,3,1,2601,1320
4616,Retained,79,0,3,1,1630,1130
4667,Retained,69,1,3,1,2160,1380
4687,Retained,80,0,3,1,2060,1280
4604,Retained,75,0,3,1,6560,780
4593,Retained,57,0,3,1,788,788
4671,Retained,71,1,3,1,1560,780
4691,Retained,80,1,3,1,1300,1300
4621,Retained,76,1,3,1,1007,1007
4662,Retained,79,0,3,1,10957,3600
9232,Retained,61,0,5,1,12000,7000
9223,Retained,76,1,5,1,2500,2500
4775,Retained,80,1,3,2,1560,780
4894,Retained,66,0,3,1,6400,0
7137,Retained,53,1,3,1,1285,85
7134,Retained,50,1,3,1,3080,1800
7142,Retained,53,1,3,1,950,0
4678,Retained,74,0,3,1,7000,0
4649,Retained,72,0,3,1,2969,0
4660,Retained,56,1,3,1,1576,0
4610,Retained,80,0,3,1,788,788
4685,Retained,57,0,3,1,1181,0
4596,Retained,64,0,3,1,788,788
4595,Retained,69,0,3,1,2368,1368
4654,Retained,77,0,3,1,1988,788
4638,Retained,77,1,3,1,2800,2800
4607,Retained,65,0,3,1,3300,3300
4672,Retained,95,1,3,1,938,938
9227,Retained,51,0,5,1,9750,1250
9224,Retained,71,1,5,1,25000,25000
6896,Retained,67,0,3,1,1960,760
6899,Retained,63,0,3,1,1200,1200
6894,Retained,75,1,3,1,4830,3950
6903,Retained,87,1,3,1,3660,2880
6895,Retained,62,1,3,1,6100,3100
4618,Retained,61,0,3,1,0,0
4605,Retained,54,0,3,1,640,640
4658,Retained,68,0,3,1,1612,0
4680,Retained,68,1,3,1,788,788
4696,Retained,64,1,3,1,13789,0
4666,Retained,70,0,3,1,1576,788
4603,Retained,66,0,3,1,0,0
4635,Retained,60,0,3,1,1150,580
4676,Retained,70,1,3,1,1100,1100
4625,Retained,58,0,3,1,1120,0
4682,Retained,69,1,3,1,4060,1560
5271,Retained,58,1,3,1,3000,3000
4626,Retained,59,0,3,1,4060,2500
5260,Retained,53,1,3,1,6700,4800
5299,Retained,50,0,3,1,3850,1500
6604,Retained,80,0,3,1,4100,2500
5359,Retained,53,0,3,1,4500,500
5440,Retained,54,1,3,1,2200,0
4694,Retained,59,0,3,1,0,0
4622,Retained,53,1,3,1,1800,1800
4650,Retained,85,0,3,1,1794,700
4643,Retained,54,0,3,1,2280,1500
4631,Retained,50,1,3,1,2750,2000
4601,Retained,60,1,3,1,1860,300
4688,Retained,50,1,3,1,6280,1800
4599,Retained,63,1,3,1,2380,1200
4612,Retained,67,0,3,1,6170,0
4663,Retained,55,0,3,1,1830,400
4641,Retained,61,1,3,1,1600,1600
4679,Retained,53,0,3,1,6351,2000
4675,Retained,50,0,3,1,800,0
9226,Retained,72,0,5,1,15000,8000
9233,Retained,57,0,5,1,4517,0
4630,Retained,55,0,3,1,1800,0
4692,Retained,61,0,3,1,1600,0
5274,Retained,52,1,3,1,6600,5000
6898,Retained,53,0,3,1,6100,1700
4674,Retained,52,1,3,1,1650,0
4627,Retained,59,0,3,1,1350,950
4651,Retained,72,0,3,1,0,0
4690,Retained,77,0,3,1,1576,788
4624,Retained,82,0,3,1,711,711
4602,Retained,65,0,3,1,1300,1300
4589,Retained,82,0,3,1,788,788
4665,Retained,51,0,3,1,8000,0
4686,Retained,73,1,3,1,9061,8273
4644,Retained,59,0,3,1,3788,788
4695,Retained,84,1,3,1,788,788
4642,Retained,57,0,3,1,0,0
4646,Retained,58,1,3,1,1100,0
4628,Retained,54,1,3,1,3888,1200
9225,Retained,61,0,5,1,4760,1760
4683,Retained,80,0,3,1,1650,800
4588,Retained,50,0,3,1,788,0
5275,Retained,51,1,3,1,4800,3300
5322,Retained,52,1,3,1,1500,0
6901,Retained,82,0,3,1,1576,788
6902,Retained,65,0,3,1,3000,0
4652,Retained,53,0,3,1,788,0
4620,Retained,52,1,3,1,1156,1156
4591,Retained,64,0,3,1,1575,1575
4647,Retained,54,1,3,1,1400,1300
4600,Retained,74,0,3,1,2364,788
4677,Retained,66,0,3,1,1969,788
4693,Retained,69,0,3,1,888,888
9229,Retained,54,1,5,1,9760,6760
9228,Retained,87,1,5,1,5000,0
4592,Retained,57,1,3,1,2181,0
4669,Retained,62,0,3,1,3545,788
4617,Retained,56,0,3,1,5780,400
4613,Retained,78,0,3,1,5000,5000
6897,Retained,60,1,3,1,2400,2400
6892,Retained,55,1,3,1,3000,1800
6904,Retained,72,0,3,1,2800,2800
6893,Retained,58,0,3,1,12000,10800
6900,Retained,76,1,3,1,4031,880
4633,Retained,64,0,3,1,4000,0
4614,Retained,57,0,3,1,2000,0
4689,Retained,67,1,3,1,3352,988
4634,Retained,53,1,3,1,2776,788
4639,Retained,86,1,3,1,2856,788
4636,Retained,69,1,3,1,4600,4600
4670,Retained,61,1,3,1,3288,500
4609,Retained,57,1,3,1,5500,3000
4668,Retained,63,1,3,1,860,860
4598,Retained,65,0,3,1,2000,0
4611,Retained,74,0,3,1,2400,0
9231,Retained,70,0,5,1,3730,2380
4645,Retained,89,1,3,1,4000,2000
4640,Retained,59,0,3,1,3352,788
4632,Retained,60,1,3,1,2000,2000
4597,Retained,77,0,3,1,2856,788
4681,Retained,56,0,3,1,5500,0
4608,Retained,65,0,3,1,3738,2950
4648,Retained,70,0,3,1,1576,788
4661,Retained,71,1,3,1,2288,788
4619,Retained,71,1,3,1,1288,1288
4655,Retained,67,0,3,1,3376,788
4615,Retained,83,0,3,1,5576,788
4590,Retained,64,1,3,1,0,0
4629,Retained,54,0,3,1,3713,3385
4657,Retained,70,1,3,1,2688,1900
4606,Retained,67,0,3,1,788,788
4673,Retained,73,0,3,1,778,778
9230,Retained,74,0,5,1,5700,5700
4623,Retained,67,1,3,1,3738,788
4637,Retained,67,1,3,1,1576,788
4656,Retained,63,0,3,1,2288,1500
4653,Retained,64,0,3,1,1288,0
4659,Retained,81,1,3,1,2876,2088
4664,Retained,56,0,3,1,6770,0
2610,Retained,73,0,2,1,788,788
2530,Retained,73,0,2,1,1576,788
2617,Retained,94,0,2,1,788,788
2524,Retained,76,0,2,1,1576,788
2529,Retained,64,0,2,1,73,0
2562,Retained,62,0,2,1,0,0
2543,Retained,65,0,2,1,77,0
2538,Retained,75,0,2,1,788,788
2535,Retained,68,0,2,1,1208,808
2578,Retained,75,0,2,1,1000,1000
2585,Retained,59,0,2,1,0,0
9195,Retained,57,1,5,1,2080,880
2583,Retained,64,1,2,1,0,0
2552,Retained,79,1,2,1,1576,788
8237,Retained,51,1,4,1,8021,1700
8231,Retained,58,1,4,1,4500,4500
8241,Retained,52,1,4,1,2900,1500
2605,Retained,77,0,2,1,1969,788
2547,Retained,76,0,2,1,788,788
2628,Retained,84,0,2,1,788,788
2602,Retained,67,0,2,1,788,0
2550,Retained,81,0,2,1,788,788
2551,Retained,87,0,2,1,1576,788
2609,Retained,79,0,2,1,788,788
2534,Retained,81,0,2,1,0,0
2544,Retained,71,0,2,1,2363,788
2528,Retained,82,0,2,1,1788,788
2558,Retained,66,0,2,1,788,788
9085,Retained,57,1,5,1,3000,3000
8236,Retained,50,1,4,1,11200,5200
8240,Retained,57,1,4,1,2980,1500
8234,Retained,54,1,4,1,5000,2000
8238,Retained,55,1,4,1,2400,2400
2548,Retained,70,0,2,1,2678,840
2565,Retained,83,0,2,1,7559,788
2608,Retained,87,1,2,1,788,788
2607,Retained,60,0,2,1,1646,0
2627,Retained,70,0,2,1,2135,788
2575,Retained,80,0,2,1,788,788
2554,Retained,71,0,2,1,788,788
2597,Retained,75,0,2,1,788,788
2596,Retained,78,0,2,1,788,788
2593,Retained,79,0,2,1,788,788
2622,Retained,78,0,2,1,1969,788
2556,Retained,75,0,2,1,888,888
2561,Retained,54,0,2,1,2038,0
2752,Retained,55,1,2,1,1760,880
2756,Retained,52,1,2,1,1054,900
2747,Retained,58,1,2,1,880,0
2750,Retained,55,1,2,1,3040,1200
2753,Retained,55,1,2,1,2080,1200
2751,Retained,58,1,2,1,1000,1000
2611,Retained,63,0,2,1,2376,788
2615,Retained,61,0,2,1,1576,788
2624,Retained,67,1,2,1,0,0
2525,Retained,50,0,2,1,2000,0
2619,Retained,66,0,2,1,2600,1800
2612,Retained,58,0,2,1,788,788
2588,Retained,67,0,2,1,1661,0
2629,Retained,82,0,2,1,788,788
2626,Retained,53,0,2,1,2000,2000
2555,Retained,72,0,2,1,2364,788
2541,Retained,74,0,2,1,788,788
2533,Retained,66,0,2,1,1338,938
9197,Retained,63,1,5,1,1350,150
9191,Retained,57,1,5,1,700,700
2760,Retained,53,1,2,1,2060,880
2744,Retained,52,1,2,1,1250,0
2763,Retained,51,1,2,1,1350,900
2568,Retained,81,1,2,2,1576,788
2540,Retained,59,0,2,2,1000,788
2621,Retained,86,0,2,2,788,788
2559,Retained,65,0,2,2,788,788
2539,Retained,71,0,2,2,1182,788
2616,Retained,53,0,2,2,1788,1000
2536,Retained,88,0,2,2,1800,1800
2582,Retained,56,0,2,2,788,788
2573,Retained,70,1,2,2,1600,1600
2570,Retained,50,0,2,2,15000,0
2587,Retained,64,1,2,2,0,0
2614,Retained,52,0,2,2,1730,0
2618,Retained,58,0,2,2,4333,788
9090,Retained,52,1,5,1,394,0
9093,Retained,52,1,5,1,3080,0
6984,Retained,51,0,3,1,1479,0
2696,Retained,59,0,2,1,3810,500
2698,Retained,53,0,2,1,880,880
2576,Retained,50,0,2,2,788,0
2567,Retained,78,1,2,2,15000,15000
2599,Retained,71,0,2,1,788,788
2545,Retained,90,1,2,1,1576,788
2579,Retained,62,0,2,1,0,0
2598,Retained,73,0,2,1,788,788
2595,Retained,60,0,2,1,0,0
2557,Retained,63,0,2,1,1576,788
2532,Retained,50,1,2,1,0,0
2600,Retained,52,0,2,1,0,0
2571,Retained,58,0,2,1,400,400
2564,Retained,96,0,2,1,788,788
2590,Retained,54,0,2,1,3257,0
2767,Retained,51,1,2,1,1400,1000
2546,Retained,70,1,2,1,3257,1288
2604,Retained,83,0,2,1,1576,788
2566,Retained,84,0,2,1,1576,788
2531,Retained,50,0,2,1,940,0
2574,Retained,59,1,2,1,8100,4600
2613,Retained,66,0,2,1,788,788
2594,Retained,71,1,2,1,888,788
2526,Retained,67,0,2,1,3413,788
2572,Retained,83,0,2,1,2580,1580
2549,Retained,60,0,2,1,1990,590
2623,Retained,59,0,2,1,1588,0
2630,Retained,55,0,2,1,2757,788
2569,Retained,76,0,2,1,2364,788
2560,Retained,58,1,2,1,1900,0
2603,Retained,56,0,2,1,1648,788
9061,Retained,64,1,5,1,1000,1000
9057,Retained,50,0,5,1,2394,1394
2586,Retained,61,1,2,1,2757,1969
2553,Retained,67,1,2,1,3413,2625
6988,Retained,52,1,3,1,0,0
8235,Retained,53,1,4,1,1800,900
2577,Retained,77,1,2,2,1576,1576
2580,Retained,80,0,2,2,1776,1676
2537,Retained,67,1,2,2,1576,788
2563,Retained,50,0,2,2,1576,0
2589,Retained,55,0,2,2,1013,788
2581,Retained,69,1,2,2,2150,1200
2527,Retained,69,1,2,2,1826,1038
2592,Retained,68,0,2,2,838,0
2591,Retained,68,0,2,2,5364,788
2584,Retained,90,1,2,2,1500,1500
2620,Retained,76,0,2,2,1088,788
2606,Retained,66,0,2,2,2435,1500
2542,Retained,69,0,2,2,1576,788
9063,Retained,64,1,5,1,7000,6000
2625,Retained,64,0,2,2,1576,0
2601,Retained,70,1,2,2,5364,3788
2754,Retained,58,1,2,1,2700,2700
2757,Retained,52,1,2,1,3980,2100
2745,Retained,53,1,2,1,1100,300
2749,Retained,56,1,2,1,4530,1230
8835,Retained,57,1,5,1,2281,1100
8771,Retained,63,1,5,1,5000,1600
8798,Retained,79,1,5,1,1760,880
8811,Retained,83,1,5,1,1760,880
8800,Retained,74,0,5,1,1820,940
8807,Retained,54,1,5,1,2300,1100
8755,Retained,62,0,5,1,1080,200
8786,Retained,72,0,5,1,1760,880
8819,Retained,54,0,5,1,1200,0
8744,Retained,60,0,5,1,4380,880
8754,Retained,66,1,5,1,950,950
8751,Retained,74,0,5,1,1760,880
8782,Retained,70,0,5,1,2060,1180
3562,Retained,61,1,3,2,2590,150
3668,Retained,51,0,3,2,0,0
7792,Retained,56,1,4,1,2600,1500
7693,Retained,54,0,4,1,2000,2000
4790,Retained,55,1,3,1,880,880
8843,Retained,76,1,5,1,1820,880
8783,Retained,75,0,5,1,1760,880
8742,Retained,73,0,5,1,1760,880
8768,Retained,65,0,5,1,1688,788
8827,Retained,77,0,5,1,788,788
8822,Retained,52,1,5,1,3152,0
8846,Retained,66,0,5,1,3028,1516
8749,Retained,53,1,5,1,4800,4800
8772,Retained,81,0,5,1,788,788
8748,Retained,70,0,5,1,4308,1720
8809,Retained,77,1,5,1,788,788
8746,Retained,74,0,5,1,3439,788
8789,Retained,57,1,5,1,2420,2000
8781,Retained,75,0,5,1,3776,788
8808,Retained,60,0,5,1,1030,1030
3612,Retained,54,1,3,2,1200,394
3585,Retained,58,1,3,2,1200,1200
8745,Retained,52,0,5,1,3152,3152
8820,Retained,63,1,5,1,3439,1863
8779,Retained,60,1,5,1,982,0
8836,Retained,67,1,5,1,982,880
8851,Retained,54,0,5,1,3000,1600
8837,Retained,64,1,5,1,1688,900
8757,Retained,60,1,5,1,880,880
8777,Retained,64,0,5,1,1760,0
8735,Retained,62,0,5,1,1130,880
8817,Retained,64,1,5,1,2200,880
8741,Retained,69,0,5,1,1980,880
8739,Retained,58,1,5,1,2270,1070
8840,Retained,65,0,5,1,2941,880
8829,Retained,56,0,5,1,4453,880
8797,Retained,51,0,5,1,900,900
8775,Retained,61,0,5,1,2561,880
8805,Retained,57,1,5,1,2863,500
8853,Retained,86,1,5,1,880,880
8803,Retained,76,0,5,1,880,880
3537,Retained,51,1,3,2,6085,5000
3726,Retained,53,1,3,2,2760,880
8794,Retained,57,0,5,1,880,0
8756,Retained,66,0,5,1,1760,880
8747,Retained,52,0,5,1,2863,0
8854,Retained,53,1,5,1,900,0
8826,Retained,66,0,5,1,2200,120
8773,Retained,74,0,5,1,880,880
8750,Retained,77,1,5,1,880,880
8780,Retained,75,0,5,1,880,880
8799,Retained,54,0,5,1,400,400
8844,Retained,77,0,5,1,1760,880
8845,Retained,52,0,5,1,900,0
8784,Retained,88,0,5,1,880,880
8818,Retained,64,1,5,1,2080,1200
8806,Retained,77,1,5,1,880,880
8759,Retained,58,0,5,1,5200,0
8828,Retained,67,0,5,1,1760,880
8736,Retained,57,0,5,1,1880,880
3519,Retained,54,1,3,2,1077,1000
8767,Retained,73,0,5,1,2080,880
3708,Retained,59,1,3,2,3000,3000
3636,Retained,57,1,3,2,700,700
3721,Retained,53,1,3,2,2380,500
3624,Retained,50,1,3,2,1760,880
8814,Retained,50,1,5,1,2930,1300
8760,Retained,61,0,5,1,880,880
8838,Retained,77,1,5,1,7200,7200
8823,Retained,79,0,5,1,1180,1180
8812,Retained,75,0,5,1,3549,1180
8815,Retained,63,0,5,1,1700,0
8753,Retained,73,0,5,1,2480,300
8761,Retained,52,0,5,1,1000,0
8790,Retained,62,0,5,1,1030,1030
8793,Retained,60,0,5,1,3500,1700
8752,Retained,72,0,5,1,2600,1720
8792,Retained,76,0,5,1,7880,880
8825,Retained,69,0,5,1,1760,880
9034,Retained,58,1,5,1,6000,6000
8862,Retained,53,1,5,1,3400,2500
8950,Retained,52,1,5,1,3600,2800
8787,Retained,76,1,5,1,2480,1300
8762,Retained,80,0,5,1,2930,1630
8847,Retained,58,0,5,1,2100,0
8850,Retained,79,0,5,1,3140,1380
8830,Retained,61,0,5,1,3981,500
8763,Retained,50,0,5,1,1690,600
8833,Retained,64,0,5,1,2640,880
8740,Retained,53,0,5,1,1000,0
8841,Retained,79,0,5,1,1760,880
8774,Retained,65,0,5,1,880,880
8776,Retained,63,0,5,1,9039,2600
8796,Retained,73,1,5,1,1800,900
3703,Retained,52,0,3,2,1980,1100
3526,Retained,54,0,3,2,950,0
8824,Retained,62,1,5,1,5200,5200
8962,Retained,58,1,5,1,8980,5000
8802,Retained,61,1,5,1,3500,1800
8737,Retained,61,0,5,1,1760,880
8788,Retained,76,1,5,1,880,880
8813,Retained,63,0,5,1,3280,880
8795,Retained,68,1,5,1,1760,880
8848,Retained,86,1,5,1,1150,0
8810,Retained,65,1,5,1,2080,1200
8816,Retained,56,0,5,1,880,880
8849,Retained,50,0,5,1,115,0
8764,Retained,57,0,5,1,590,590
8785,Retained,63,1,5,1,1220,1220
8778,Retained,57,1,5,1,100,100
8766,Retained,79,1,5,1,3160,880
8852,Retained,71,1,5,1,1680,880
3560,Retained,54,1,3,1,3200,2000
8791,Retained,68,1,5,1,1860,880
8842,Retained,62,0,5,1,1760,880
7761,Retained,63,1,4,1,5700,5700
7791,Retained,50,1,4,1,6000,3500
7755,Retained,50,1,4,1,880,880
7766,Retained,55,1,4,1,4560,2000
8832,Retained,60,1,5,1,880,880
8738,Retained,58,1,5,1,2900,1500
8804,Retained,68,0,5,1,880,880
8831,Retained,79,1,5,1,2640,880
8834,Retained,60,0,5,1,2941,0
8743,Retained,84,1,5,1,1760,880
8765,Retained,57,1,5,1,984,984
8839,Retained,62,0,5,1,880,880
8821,Retained,53,1,5,1,1200,1200
8769,Retained,67,0,5,1,880,880
8770,Retained,61,0,5,1,1760,1760
8758,Retained,66,1,5,1,4260,880
3592,Retained,54,1,3,2,1100,600
4865,Retained,51,0,3,1,500,500
7808,Retained,53,1,4,1,2610,1010
7806,Retained,53,0,4,1,2849,0
8801,Retained,55,1,5,1,1130,250
9131,Retained,89,0,5,1,3588,1280
9127,Retained,78,0,5,1,4600,800
9120,Retained,65,1,5,1,1880,0
9125,Retained,60,1,5,1,2400,0
9126,Retained,61,0,5,1,3200,0
9122,Retained,62,0,5,1,3758,650
9124,Retained,83,1,5,1,1760,880
9116,Retained,57,1,5,1,3750,1600
9130,Retained,66,1,5,1,1230,1230
9119,Retained,61,0,5,1,9380,8500
9129,Retained,71,0,5,1,880,880
9115,Retained,63,0,5,1,5900,900
9118,Retained,79,1,5,1,1760,880
5874,Retained,67,1,3,1,3580,2700
9121,Retained,54,0,5,1,3588,0
9123,Retained,52,0,5,1,3750,0
3653,Retained,56,1,3,1,2500,1000
9117,Retained,57,1,5,1,2400,2400
9128,Retained,70,1,5,1,4600,800
9169,Retained,67,0,5,1,1858,1858
9166,Retained,53,0,5,1,2680,880
9171,Retained,55,1,5,1,6880,3000
9165,Retained,69,1,5,1,4760,880
9164,Retained,58,0,5,1,2400,1200
9172,Retained,53,1,5,1,6000,6000
9170,Retained,62,1,5,1,2061,0
9160,Retained,75,0,5,1,4960,880
9168,Retained,68,1,5,1,4080,880
9167,Retained,70,1,5,1,880,880
9159,Retained,72,0,5,1,6020,880
9161,Retained,76,1,5,1,3780,880
9162,Retained,77,1,5,1,4960,880
9103,Retained,77,0,5,1,7680,1780
3620,Retained,54,1,3,1,6240,4520
9163,Retained,69,0,5,1,2941,880
9107,Retained,81,0,5,1,4460,880
9102,Retained,71,0,5,1,3860,880
9111,Retained,54,1,5,1,2680,0
9109,Retained,71,0,5,1,2200,2200
9095,Retained,61,1,5,1,3880,3880
9110,Retained,54,0,5,1,3400,400
9108,Retained,70,1,5,1,3380,880
9112,Retained,71,0,5,1,2350,2350
9104,Retained,77,0,5,1,1600,1200
9101,Retained,53,1,5,1,3208,1808
9096,Retained,62,0,5,1,1500,0
9113,Retained,52,1,5,1,7000,0
9105,Retained,50,1,5,1,7680,3400
5879,Retained,65,0,3,1,3980,2480
9098,Retained,80,1,5,1,4460,880
9099,Retained,53,0,5,1,2680,880
9100,Retained,81,0,5,1,7000,6000
9097,Retained,51,0,5,1,7000,1000
9106,Retained,66,0,5,1,3380,2500
9114,Retained,55,0,5,1,3880,0
9074,Retained,59,1,5,1,1300,1300
9077,Retained,58,1,5,1,2960,1200
9073,Retained,73,1,5,1,2080,0
9069,Retained,53,0,5,1,2357,880
9079,Retained,69,0,5,1,1760,880
9075,Retained,68,0,5,1,880,880
9071,Retained,53,0,5,1,2740,980
9080,Retained,72,0,5,1,2300,600
9068,Retained,59,0,5,1,4188,880
9081,Retained,68,0,5,1,1400,1400
9078,Retained,62,1,5,1,4188,1200
6462,Retained,54,1,3,1,6200,5000
6463,Retained,57,1,3,1,1274,0
9072,Retained,66,0,5,1,2080,0
9082,Retained,74,0,5,1,2740,880
9070,Retained,69,0,5,1,2640,1760
3769,Retained,83,0,3,1,788,788
3810,Retained,68,0,3,1,2576,788
3805,Retained,56,0,3,1,1438,650
3750,Retained,78,0,3,1,1576,788
3776,Retained,71,1,3,1,1576,788
3801,Retained,75,0,3,1,788,788
3807,Retained,68,0,3,1,1181,1181
3780,Retained,74,0,3,1,784,784
3813,Retained,80,1,3,1,788,788
3751,Retained,56,0,3,1,5144,824
3747,Retained,75,0,3,1,1562,1562
3783,Retained,77,1,3,1,2576,788
3741,Retained,65,0,3,1,1576,788
3795,Retained,61,1,3,1,1438,788
3770,Retained,71,1,3,1,2580,1800
3775,Retained,61,1,3,1,2000,2000
3756,Retained,74,0,3,1,788,788
3759,Retained,73,1,3,1,2664,1650
3734,Retained,51,0,3,1,0,0
3829,Retained,79,1,3,1,1888,788
3808,Retained,53,1,3,1,1000,1000
3736,Retained,72,1,3,1,1556,778
3822,Retained,77,0,3,1,1576,788
3792,Retained,68,0,3,1,788,788
3739,Retained,61,0,3,1,778,778
3796,Retained,57,0,3,1,600,600
3788,Retained,78,1,3,1,1700,1700
3743,Retained,52,0,3,1,1000,0
3787,Retained,70,0,3,1,1556,778
3755,Retained,70,0,3,1,2580,780
3832,Retained,75,0,3,1,3672,788
3811,Retained,73,1,3,1,3700,850
3766,Retained,64,0,3,1,1576,0
3833,Retained,71,0,3,1,788,788
3738,Retained,80,0,3,1,1400,1400
3803,Retained,56,0,3,1,3869,0
3772,Retained,56,0,3,1,8304,2004
3786,Retained,52,0,3,1,2500,500
3789,Retained,67,1,3,1,2966,2966
3809,Retained,68,0,3,1,800,800
3834,Retained,75,1,3,1,788,788
3748,Retained,63,1,3,1,1576,0
3749,Retained,51,0,3,1,3400,1200
3821,Retained,56,1,3,1,3500,3500
3804,Retained,74,1,3,1,6088,788
3791,Retained,72,0,3,1,788,788
3760,Retained,76,0,3,1,788,788
3763,Retained,61,0,3,1,6700,0
3797,Retained,50,1,3,1,3300,1300
3819,Retained,53,0,3,1,8507,250
3814,Retained,55,0,3,1,2800,0
3785,Retained,68,0,3,1,1580,790
3820,Retained,64,1,3,1,1194,0
3778,Retained,71,0,3,1,950,950
3826,Retained,61,1,3,1,3500,2000
3761,Retained,68,0,3,1,6088,1800
117,Retained,62,1,1,1,3000,3000
247,Retained,60,1,1,1,1000,1000
234,Retained,53,0,1,2,2340,0
258,Retained,50,1,1,2,1932,826
3831,Retained,78,0,3,1,2881,800
3742,Retained,62,0,3,1,788,788
3745,Retained,65,1,3,1,1000,0
3830,Retained,57,0,3,1,3264,788
3767,Retained,73,1,3,1,3500,3500
3793,Retained,53,0,3,1,6743,0
3828,Retained,56,0,3,1,2819,1019
3765,Retained,51,1,3,1,3142,2200
3752,Retained,59,0,3,1,1640,0
3758,Retained,63,0,3,1,1910,1090
3774,Retained,63,1,3,1,14700,13000
3757,Retained,68,1,3,1,3838,788
3740,Retained,51,0,3,1,4425,0
3735,Retained,50,1,3,1,0,0
3746,Retained,70,1,3,1,5700,1300
3771,Retained,59,1,3,1,4888,788
3794,Retained,50,1,3,1,1125,1125
3812,Retained,52,1,3,1,4000,4000
3782,Retained,65,1,3,1,3300,800
3818,Retained,64,0,3,1,3152,1576
